Bathroom,BHK,Size,Area
3,3,7.090076835776092,0
2,2,7.090076835776092,1
2,2,6.659293919683638,0
3,3,7.592366128519796,0
3,3,7.3777589082278725,0
2,2,7.293697720601438,0
1,1,5.703782474656201,0
2,2,6.907755278982137,1
1,1,5.991464547107982,0
2,2,7.313220387090301,1
2,2,7.160845906664299,0
3,3,7.161622002939187,0
3,3,7.144407180321139,0
3,3,7.495541943884256,0
3,3,7.495541943884256,1
3,3,7.297091005160418,0
2,2,6.484635235635252,0
1,1,5.298317366548036,1
2,2,6.824373670043086,0
2,2,6.582025138892826,0
2,2,6.659293919683638,0
3,3,7.24422751560335,0
2,2,6.47543271670409,0
2,2,7.090076835776092,1
2,2,7.01211529430638,0
3,3,7.090076835776092,0
2,2,7.2813856635702825,1
1,2,6.646390514847729,1
2,2,6.570882962339584,0
3,3,7.138866999945524,0
3,3,6.836259277277067,0
2,2,6.6293632534374485,0
2,3,7.198931240688173,0
1,2,6.684611727667927,1
2,2,6.802394763324311,1
3,3,7.114769448366463,0
1,1,6.194405391104672,1
2,3,7.379008127628304,0
3,3,7.427738840532894,0
3,3,7.24422751560335,1
2,2,6.55250788703459,0
2,2,7.271008538280992,0
3,3,7.090076835776092,0
1,1,6.546785410760524,0
3,3,7.590852123688581,0
1,1,5.857933154483459,1
3,3,7.501634457883413,0
3,3,7.090076835776092,0
3,3,7.017506142941256,0
2,2,6.556778356158042,0
2,2,6.841615476477592,0
3,3,7.109062135687172,0
3,3,7.190676034332207,0
2,2,6.728628613084702,0
2,2,6.88653164253051,0
2,2,7.105786129481271,0
3,3,7.047517221357296,0
3,3,7.1592919047975645,0
2,2,7.311886164077165,0
3,3,7.285506548522785,0
3,3,7.090076835776092,0
2,2,6.892641641172089,1
3,3,7.133295954896068,0
2,2,6.51025834052315,0
3,3,7.52131798019924,0
2,2,6.745236349484363,0
1,2,6.473890696352274,0
3,3,7.030857476116121,0
2,3,7.313220387090301,0
1,1,6.214608098422191,0
2,2,7.090076835776092,1
2,1,6.144185634125646,0
2,2,6.476972362889683,1
3,3,6.829793737512425,0
2,2,6.583409222158765,0
3,3,7.293017679772782,0
3,3,7.351158226430694,0
2,2,6.951772164398911,0
2,2,7.003065458786462,1
2,2,6.473890696352274,0
3,3,7.090076835776092,0
3,3,7.0630481633881725,0
2,3,6.816735880594968,0
3,3,7.009408932708637,0
3,3,7.090076835776092,0
2,2,6.594413459749778,0
3,3,7.1316985104669115,0
3,3,7.343426229147367,1
1,1,6.003887067106539,0
2,3,7.1276936993473985,1
2,2,6.903747257584598,0
3,3,7.493873886783559,0
2,2,6.677083461247136,0
1,1,6.214608098422191,1
2,2,6.568077911411976,0
3,3,7.565793282428515,0
2,2,6.542471960506805,0
3,3,7.090076835776092,0
1,1,6.473890696352274,0
2,2,6.796823718274855,0
3,3,7.003065458786462,0
3,3,7.097548850614793,0
2,2,6.872128101338986,0
2,2,6.646390514847729,1
2,2,6.309918278226516,0
2,2,7.05444965813294,1
2,2,6.851184927493743,0
1,1,5.991464547107982,1
2,2,6.595780513961311,0
2,2,7.301147805856032,0
3,3,7.591357046698551,0
3,3,7.199678345691172,0
3,3,7.4949862339505335,0
3,3,7.145196134997171,0
2,2,6.856461984594587,1
3,3,7.631431664576906,0
3,3,7.201916317531627,0
2,2,6.959398512133975,0
2,2,6.5998704992128365,0
3,3,6.839476438228843,0
2,2,7.226936018493289,0
1,1,6.304448802421981,0
2,2,6.628041376179533,0
3,3,7.090076835776092,0
3,3,6.99117688712121,0
3,3,7.090076835776092,0
2,2,6.726233402358747,0
2,3,7.346655163176539,0
2,2,7.090076835776092,1
2,3,7.600902459542082,0
2,2,6.608000625296087,0
2,2,6.7912214627261855,0
2,2,7.1316985104669115,0
2,2,6.626717749249025,0
2,1,6.588926477533519,0
2,2,6.910750787961936,0
2,2,6.988413181999592,0
1,1,6.180016653652572,0
2,2,6.890609120147166,0
2,2,7.1785454837637,0
3,3,7.382124365737512,0
2,2,6.684611727667927,1
2,2,6.684611727667927,0
3,3,7.3031700512368,0
2,2,6.97354301952014,0
3,3,6.90975328164481,0
3,3,7.1693500166706,0
2,2,6.739336627357174,0
2,2,6.476972362889683,0
2,2,6.551080335043404,1
2,2,6.907755278982137,0
3,3,7.1569563646156364,0
2,2,6.580639137284949,0
3,3,7.347943823148687,0
2,3,6.932447891572509,0
2,2,7.38770923908104,0
2,2,6.852242569051878,0
2,2,6.620073206530356,0
2,2,6.214608098422191,0
3,3,7.090076835776092,0
3,3,7.003065458786462,0
1,1,5.91350300563827,0
2,2,6.56244409369372,0
3,3,7.095893221097532,0
2,3,7.090076835776092,0
3,3,7.124478262493424,0
3,3,6.956545443151569,0
3,3,7.301147805856032,0
3,3,7.090076835776092,0
2,2,6.86484777797086,0
2,2,6.396929655216146,0
2,2,6.593044534142437,0
3,3,6.873163834212518,0
2,2,6.61338421837956,0
2,2,6.778784897685177,0
3,3,7.157735484249907,0
2,2,6.907755278982137,0
1,1,6.551080335043404,1
1,2,6.396929655216146,1
2,2,6.583409222158765,0
2,2,6.621405651764134,0
2,2,6.259581464064923,0
3,3,7.56734567601324,0
1,1,5.857933154483459,0
3,3,7.090076835776092,0
2,2,6.827629234502852,0
1,2,6.684611727667927,0
2,3,7.313220387090301,0
1,1,5.857933154483459,1
3,3,7.332369205929062,0
2,2,6.690842277418564,0
2,1,5.730099782973574,0
3,3,7.56164174558878,0
2,3,7.438383530044307,1
2,2,6.794586580876499,0
2,2,6.884486652042782,0
3,3,7.506042178518122,0
2,2,7.003065458786462,1
3,3,7.176254532017144,0
2,2,6.580639137284949,0
2,3,7.090076835776092,0
2,2,6.62273632394984,0
3,3,7.502186486602924,0
3,3,7.090076835776092,0
3,3,7.148345743900068,0
3,3,7.115582126184454,0
3,3,7.487733761436444,0
3,3,7.581719640125308,0
3,3,7.095893221097532,0
3,3,7.145196134997171,0
2,2,6.634633357861686,0
1,2,6.907755278982137,1
3,3,7.57095858316901,0
3,3,7.351158226430694,0
3,3,7.646831391430482,0
2,2,6.907755278982137,0
2,2,6.668228248417403,0
1,2,6.684611727667927,1
2,2,7.321188556739478,0
2,2,6.804614520062624,0
3,3,6.919683849847411,0
2,2,6.553933404025811,0
3,3,7.090076835776092,0
2,2,7.003065458786462,1
3,3,7.495541943884256,1
2,2,6.782192056006791,0
3,3,7.090076835776092,0
2,2,7.007600613951853,0
2,2,6.75110146893676,0
1,1,6.745236349484363,0
2,2,6.620073206530356,0
2,2,6.907755278982137,0
3,3,7.090076835776092,0
3,3,7.3453648404168685,0
2,2,6.92951677076365,0
2,2,6.8885724595653635,0
2,2,6.693323668269949,0
3,3,7.129297548929373,0
1,1,6.333279628139691,0
2,2,6.634633357861686,0
1,1,5.521460917862246,0
2,2,6.597145701886651,0
1,2,6.745236349484363,0
3,3,7.076653815443951,0
3,3,7.528869256642251,1
2,2,6.486160788944089,0
2,2,6.646390514847729,0
2,2,6.643789733147672,0
3,3,7.090076835776092,0
3,3,6.98933526597456,0
2,2,6.620073206530356,1
3,3,7.600902459542082,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
3,3,7.572502985020384,0
2,2,7.1929342212158,0
2,2,7.1308988302963465,1
1,1,6.684611727667927,1
1,1,6.214608098422191,0
2,3,7.217443431696533,1
3,3,6.848005274576363,0
2,2,6.739336627357174,0
2,2,6.802394763324311,0
2,2,6.152732694704104,1
3,3,6.821107472256465,0
2,2,6.551080335043404,0
1,2,6.745236349484363,1
3,3,7.558516743045645,0
2,3,7.090076835776092,0
3,3,7.155396301896734,0
2,2,7.003065458786462,0
3,3,7.090076835776092,0
3,3,6.891625897052253,0
2,2,6.716594773520978,0
2,2,6.529418838262226,0
2,2,6.812345094177479,0
2,2,6.802394763324311,0
2,2,6.842683282238422,0
1,1,6.214608098422191,1
2,2,6.9411900550683745,0
2,2,6.733401891837359,0
1,1,5.703782474656201,1
2,3,7.170119543449628,1
3,3,7.434847875211999,1
1,1,5.991464547107982,0
2,2,6.551080335043404,1
2,2,6.745236349484363,0
1,1,6.684611727667927,0
3,3,7.1180162044653335,0
2,1,6.082218910376446,0
2,2,6.401917196727186,0
2,2,7.048386408721883,1
3,3,7.491645473605133,1
1,2,6.583409222158765,0
3,3,7.24422751560335,0
2,2,6.900730664045173,1
2,2,6.993932975223189,0
2,3,7.1308988302963465,1
3,3,6.9957661563048505,0
3,3,7.183870715062453,0
2,2,6.71295620067707,0
2,3,7.563200592358071,0
2,2,6.754604099487962,0
2,2,6.47543271670409,0
2,2,6.926577033222725,0
2,2,6.802394763324311,0
3,3,7.437206366871292,0
2,2,6.52795791762255,0
2,2,6.300785794663244,0
1,1,6.396929655216146,1
3,3,7.503289630675082,0
1,2,6.326149473155099,0
3,3,7.090076835776092,0
2,2,6.684611727667927,1
2,3,7.315218389752975,0
2,2,6.523562306149512,0
2,3,7.430114138561801,0
2,2,6.697034247666484,0
2,2,6.762729506931879,0
2,2,6.694562058521095,0
3,3,7.521859252201629,0
2,2,7.090076835776092,1
3,3,7.313220387090301,0
3,3,6.962243464266207,0
2,2,6.486160788944089,0
2,2,6.70073110954781,0
2,2,6.590301048196686,0
2,2,6.551080335043404,0
2,2,6.620073206530356,0
2,2,6.551080335043404,0
3,3,7.090076835776092,1
2,2,6.39024066706535,0
2,2,6.561030665896573,0
2,2,6.961296045910167,0
2,2,6.76849321164863,0
2,2,6.887552571664617,0
2,3,7.600902459542082,1
3,3,7.216709486709457,0
3,3,7.090076835776092,0
2,2,7.234177179749849,0
2,2,6.633318433280377,0
3,3,7.168579897264035,0
3,3,7.101675971619444,0
3,3,7.122059881629142,0
3,3,7.3752557780097545,0
3,3,7.197435354096591,0
3,3,7.174724309836376,0
2,2,7.060476365999801,1
2,2,7.332369205929062,1
2,2,6.955592608396297,0
3,3,7.590852123688581,0
3,3,7.409136443920128,0
3,3,7.188412736496954,0
3,3,7.038783541388542,0
2,2,7.415175109613295,1
3,3,7.105786129481271,0
3,3,7.1204443723924875,0
3,3,7.13966033596492,0
1,1,5.966146739123692,0
2,2,6.551080335043404,1
2,3,6.86484777797086,0
3,3,7.134093721192866,0
2,3,6.802394763324311,1
3,3,7.077498053569231,0
2,2,6.620073206530356,0
3,3,7.528331766707247,0
2,2,6.810142450115136,0
3,3,7.090076835776092,0
3,3,7.1808311990445555,0
2,2,6.787844982309579,0
3,3,7.01301578963963,0
2,2,6.551080335043404,0
2,2,6.78897174299217,0
3,3,7.4489161025442,0
3,3,7.524021415206125,0
2,2,7.045776576879511,1
3,3,7.2633296174768365,0
2,2,6.551080335043404,1
2,2,6.555356891810665,0
3,3,7.268920128193722,0
2,2,6.840546529288687,0
2,2,6.692083742506628,0
3,3,7.527793987721444,1
3,3,7.537430036586509,1
2,2,6.962243464266207,0
3,3,7.090076835776092,0
2,2,6.621405651764134,0
2,2,7.003065458786462,1
2,2,6.68586094706836,0
2,2,6.590301048196686,0
2,3,7.29776828253138,0
2,2,6.752270376141742,0
3,3,7.126890808898808,0
3,3,7.495541943884256,1
2,3,7.270312886079025,1
2,2,6.8658910748834385,0
2,2,6.507277712385012,0
3,3,7.198183577101943,0
2,2,6.620073206530356,0
3,3,7.090076835776092,0
2,2,6.568077911411976,0
3,3,7.438383530044307,0
3,3,7.090076835776092,0
2,2,7.003065458786462,1
2,2,6.495265555937008,0
3,3,7.356918242356021,0
2,2,6.501289670540389,0
3,3,7.152268856032539,0
3,3,7.470793774195062,0
2,2,6.476972362889683,0
3,3,7.589335823170617,0
3,3,7.696212639346407,1
2,2,6.840546529288687,0
3,3,6.856461984594587,0
3,3,7.213768308118642,0
2,2,6.794586580876499,0
2,2,6.727431724850855,0
1,1,6.684611727667927,1
2,2,6.579251212010101,0
2,2,6.76849321164863,1
2,2,7.223295679562314,0
2,2,5.298317366548036,0
2,2,6.612041034833092,0
2,2,6.956545443151569,0
2,2,6.570882962339584,0
3,3,7.5569505720129,0
2,2,6.745236349484363,0
2,3,7.261927092702751,0
3,3,7.333676395657684,1
2,2,6.7580945044277305,0
2,2,6.61338421837956,0
1,1,6.124683390894205,0
3,3,6.9167150203536085,0
2,2,6.715383386334681,0
2,2,6.639875833826536,0
2,2,6.669498089857879,0
2,2,6.968850378341948,0
3,3,7.090076835776092,0
2,2,6.720220155135295,0
3,3,7.112327444710911,0
3,3,7.090076835776092,0
3,3,7.438383530044307,0
2,2,4.0943445622221,0
3,3,7.090076835776092,0
2,2,6.907755278982137,1
2,2,6.432940092739179,0
2,2,6.612041034833092,0
2,2,6.674561391814426,0
1,1,6.396929655216146,1
1,2,6.551080335043404,1
2,2,7.0326242610280065,0
2,2,7.237778191923443,0
3,3,7.146772179452637,0
3,3,7.495541943884256,0
2,2,6.584791392385716,0
1,1,5.857933154483459,1
3,3,7.313220387090301,0
2,2,6.802394763324311,0
3,3,7.621684998724611,1
1,1,5.857933154483459,0
3,3,7.2813856635702825,0
2,2,6.810142450115136,0
2,2,6.641182169740591,0
3,3,7.4109518755836366,0
2,2,6.747586526829315,0
3,3,7.215975002651466,0
2,2,6.642486801367256,0
1,1,6.476972362889683,0
2,2,6.78332520060396,0
3,3,7.313220387090301,1
2,2,6.828712071641684,0
2,3,7.4377951216719325,0
3,3,7.25063551189868,0
2,2,6.602587892189336,0
1,2,6.396929655216146,1
2,3,7.4127640174265625,1
3,3,7.145196134997171,0
2,1,6.124683390894205,1
3,3,7.340186835320115,0
3,3,7.090076835776092,0
3,3,7.138073034044347,0
3,3,7.244941546337007,0
2,2,6.582025138892826,0
2,2,6.584791392385716,0
3,3,7.438383530044307,0
3,3,7.438383530044307,1
3,3,7.2078598714324755,0
2,2,6.593044534142437,0
2,2,6.476972362889683,1
2,2,4.382026634673881,1
2,3,7.434847875211999,1
2,2,6.650279048587422,0
2,2,6.742880635791903,0
3,3,7.241366283322318,0
2,2,6.844815479208263,0
3,3,7.301822342137932,0
2,2,6.807934943699926,0
2,2,7.037027614686276,0
3,3,7.1459844677143876,0
2,2,7.181591944611865,0
2,2,6.763884908562435,0
1,1,6.396929655216146,1
2,2,3.912023005428146,1
3,3,7.090076835776092,0
2,2,6.53813982376767,0
2,2,7.094234845924755,1
1,1,5.991464547107982,0
3,3,7.2868764117507,0
2,2,6.60934924316738,0
2,2,7.090076835776092,0
3,3,7.2813856635702825,0
3,3,7.313220387090301,0
1,2,6.364750756851911,0
2,2,7.003065458786462,1
2,2,6.6052979209482015,0
3,3,7.535830462798367,0
2,2,6.8001700683022,0
3,3,7.507141079727608,0
3,3,7.166265974133638,0
2,2,6.630683385642372,0
3,3,7.179307969504034,0
1,2,6.522092798170152,0
2,2,6.802394763324311,1
3,3,7.256297239690681,0
3,3,7.600902459542082,1
3,3,6.956545443151569,0
3,3,7.118826249062078,0
3,3,6.985641817639208,0
3,3,7.446585099157725,0
2,2,6.898714534329988,0
2,2,6.650279048587422,0
3,3,7.153833801578843,0
2,2,7.009408932708637,0
3,3,7.27931883541462,0
3,3,7.10085190894405,0
3,3,7.579678823090456,0
2,2,7.025538314638521,1
1,2,6.620073206530356,0
2,3,6.951772164398911,0
2,2,6.476972362889683,0
2,2,6.778784897685177,0
2,2,6.6293632534374485,0
3,3,7.1204443723924875,0
3,3,7.495541943884256,0
2,2,6.453624998892692,0
2,1,6.089044875446846,0
2,1,6.476972362889683,1
3,3,7.055312843339752,0
3,3,7.090076835776092,0
2,2,6.802394763324311,1
2,2,6.937314081223682,0
3,3,7.090076835776092,0
3,3,6.98100574072173,0
3,3,7.003065458786462,0
1,2,6.684611727667927,1
2,2,6.956545443151569,0
2,2,6.846943139585379,0
2,2,6.620073206530356,0
3,3,7.312553498102598,0
1,1,5.932245187448011,0
2,2,6.890609120147166,0
1,1,6.214608098422191,1
2,2,7.003065458786462,1
2,2,6.5638555265321274,0
2,3,7.664346632098617,0
2,2,6.729824070489475,0
3,3,6.949856455000773,0
2,2,6.726233402358747,0
3,3,7.21890970761906,0
2,2,6.742880635791903,0
2,2,6.476972362889683,0
3,3,7.582738488914411,0
1,2,6.745236349484363,0
1,1,6.148468295917647,0
2,2,6.61472560020376,0
3,3,7.3777589082278725,0
2,2,6.907755278982137,0
3,3,7.43955930913332,0
1,1,5.298317366548036,1
3,3,7.1693500166706,0
2,2,6.584791392385716,0
3,3,7.090076835776092,0
3,3,7.674617497364363,1
1,1,5.953243334287785,0
1,2,6.684611727667927,1
3,3,7.154615356913663,0
2,3,7.003065458786462,0
2,3,7.27931883541462,1
2,2,7.068172000388042,0
2,2,6.684611727667927,0
2,1,6.186208623900494,0
2,2,6.620073206530356,0
2,2,6.745236349484363,0
2,2,7.307202314764738,0
2,3,7.301147805856032,1
2,3,6.97166860472579,0
3,3,7.144407180321139,0
2,2,6.620073206530356,0
3,3,7.194436851100335,0
2,2,6.78897174299217,0
2,3,6.967909201801884,0
3,3,7.078341579557671,0
1,1,6.111467339502679,0
3,3,7.484368643286131,0
2,2,6.893656354602635,0
2,2,6.536691597591305,0
3,3,7.1731917424865985,0
2,2,6.476972362889683,1
3,3,7.247792581767846,0
1,1,5.886104031450156,1
2,2,6.802394763324311,1
2,2,6.7912214627261855,0
3,3,7.090076835776092,0
2,2,7.309212365692763,0
2,2,6.416732282512326,0
3,3,7.60339933974067,0
3,3,7.153833801578843,0
1,1,5.393627546352362,1
3,3,7.1252830915107115,0
2,2,6.598509028614515,0
2,2,6.907755278982137,0
3,3,7.003065458786462,0
2,2,6.597145701886651,0
3,3,7.465082736399547,1
2,2,6.792344427470809,0
3,3,7.1308988302963465,0
3,3,7.050989447068045,0
1,1,6.396929655216146,1
2,2,6.329720905522696,0
2,2,7.1204443723924875,0
2,3,6.9363427358340495,0
3,3,7.346010209913293,0
2,1,6.569481420414296,0
1,2,5.991464547107982,0
3,3,7.003065458786462,0
2,2,6.779921907472252,0
3,3,7.462789157412448,0
2,2,6.80128303447162,1
1,1,5.703782474656201,1
2,2,6.907755278982137,1
3,3,7.105786129481271,0
2,2,7.003065458786462,0
2,2,6.873163834212518,1
3,3,7.003065458786462,0
2,3,6.9930151229329605,0
3,3,7.090076835776092,0
2,2,6.595780513961311,0
1,2,6.040254711277414,0
3,3,7.138073034044347,0
1,1,6.1092475827643655,1
2,2,6.804614520062624,0
2,2,6.904750769961838,0
3,3,7.505492274737424,0
1,1,6.214608098422191,0
2,2,6.8001700683022,0
1,2,6.620073206530356,0
2,2,7.171656822768514,0
2,2,7.075808863978387,0
3,3,7.312553498102598,0
2,2,6.579251212010101,0
2,2,6.690842277418564,0
1,1,5.857933154483459,1
2,3,7.113956109566034,1
3,3,7.5406215286571525,0
2,2,7.385230923066573,1
1,1,5.991464547107982,1
3,3,7.200424892944957,0
3,3,7.544861068658458,0
3,3,7.532623618788788,0
2,2,6.840546529288687,0
2,2,6.582025138892826,0
2,2,6.741700694652055,0
2,2,6.802394763324311,0
2,2,7.0909098220799835,1
2,2,7.001245622069476,0
2,2,6.907755278982137,1
1,2,6.684611727667927,1
2,2,7.009408932708637,0
1,2,6.907755278982137,1
3,3,7.2078598714324755,0
2,2,6.555356891810665,0
1,2,6.396929655216146,1
3,3,7.1204443723924875,0
2,2,6.738152494595957,0
3,3,7.003065458786462,0
1,1,5.8289456176102075,1
2,2,6.620073206530356,0
2,2,6.970730078143525,0
1,1,5.886104031450156,0
3,3,7.4318919168078,0
2,2,6.78897174299217,0
2,3,7.3777589082278725,1
3,3,6.952728644624869,0
2,2,6.536691597591305,0
2,3,7.037905963447182,0
2,2,6.517671272912275,0
2,2,7.3453648404168685,0
2,2,6.587550014824796,0
2,2,6.47543271670409,0
2,2,6.939253946041508,1
2,2,6.882437470997847,0
2,2,6.745236349484363,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
3,3,6.968850378341948,0
2,2,6.448889394146858,0
3,3,7.493873886783559,1
2,2,7.355001921105257,0
2,2,6.745236349484363,0
2,2,7.118826249062078,0
2,2,6.687108607866515,1
2,2,6.802394763324311,1
2,2,6.214608098422191,1
3,3,7.58629630715272,0
2,2,6.763884908562435,0
3,3,7.2399325913204695,0
3,3,7.490529402060711,0
3,3,7.189922170745808,0
2,2,6.6039438246004725,0
2,2,6.99117688712121,0
3,3,7.091742115095153,0
3,3,7.138073034044347,0
2,2,6.802394763324311,0
3,3,7.446585099157725,0
2,3,7.003065458786462,1
1,1,6.1092475827643655,0
2,2,7.003065458786462,0
2,2,6.7580945044277305,0
2,2,7.382124365737512,0
2,2,6.62273632394984,0
2,3,7.018401799069201,0
3,3,7.090076835776092,0
1,1,6.1092475827643655,1
2,3,7.003065458786462,0
3,3,7.607878073278507,0
2,2,6.54534966033442,0
3,3,7.075808863978387,0
3,3,7.231287004327616,0
3,3,7.090076835776092,0
3,3,7.396335293800808,0
3,3,7.55171221535131,0
2,2,6.63200177739563,0
2,2,6.551080335043404,1
2,2,6.7226297948554485,0
2,2,6.555356891810665,0
3,3,7.340186835320115,0
3,3,7.4073177104694174,1
3,3,7.157735484249907,0
2,3,7.24422751560335,1
3,3,7.696212639346407,1
2,2,7.003065458786462,0
2,2,6.776506992372183,0
3,3,7.090076835776092,0
2,2,7.002155954403621,1
1,1,6.214608098422191,1
3,3,7.1308988302963465,0
3,3,7.418180822726788,0
2,2,6.811244378601294,0
3,3,7.0925737159746784,0
2,2,6.826545223556594,0
2,2,6.829793737512425,0
3,3,7.24422751560335,0
2,3,7.495541943884256,1
3,3,7.0317412587631285,0
2,2,6.504288173536645,0
2,2,7.149916836132109,0
2,2,6.907755278982137,1
2,2,6.802394763324311,0
3,3,7.60339933974067,0
2,3,7.45876269238096,0
3,3,7.456454555176209,1
2,2,6.907755278982137,1
2,3,7.291656209174461,0
1,2,6.802394763324311,1
2,2,7.090076835776092,1
2,2,6.818924065275521,0
2,2,6.659293919683638,0
3,3,7.288244401020124,0
1,1,5.703782474656201,0
2,2,7.428333194190806,1
3,3,7.384610383176974,0
2,2,7.003065458786462,1
1,2,6.472346294500901,1
2,2,6.907755278982137,1
1,2,6.551080335043404,0
2,2,6.880384082186005,0
3,3,7.10085190894405,0
3,3,7.673223121121708,1
2,2,6.620073206530356,0
3,3,7.59488438721652,0
1,2,6.194405391104672,1
2,2,7.01571242048723,0
3,3,7.029087564149662,0
2,2,7.003065458786462,0
2,2,6.875232087276577,0
2,2,6.687108607866515,0
2,2,6.859614903654202,0
2,2,6.637258031284457,0
2,2,6.551080335043404,0
3,3,7.348587530927593,0
3,3,7.282761179605593,0
3,3,7.503289630675082,1
2,2,6.7661917146603505,0
2,2,7.22402480828583,0
3,3,7.149131598557407,0
1,1,5.991464547107982,1
3,3,7.614805364711073,0
3,3,7.462789157412448,0
2,2,6.7650389767805414,0
3,3,7.495541943884256,0
2,2,6.620073206530356,1
2,2,6.682108597449809,0
3,3,7.090076835776092,0
2,2,7.083387847625295,1
3,3,7.090076835776092,0
2,2,6.665683717782408,0
2,2,6.630683385642372,0
2,2,6.620073206530356,0
2,2,7.2078598714324755,0
3,3,7.24422751560335,0
2,2,7.202661196523238,1
1,1,6.214608098422191,0
2,3,7.392031567514591,1
2,2,6.620073206530356,1
2,2,6.576469569048224,0
2,2,6.558197802812269,0
3,3,7.106606137727303,0
3,3,7.135687347028144,0
2,2,6.767343125265392,0
2,2,6.582025138892826,0
2,2,6.4457198193855785,0
2,2,6.620073206530356,0
2,2,6.579251212010101,0
2,1,6.38856140554563,1
3,3,6.97166860472579,0
2,2,6.802394763324311,0
2,2,6.70196036600254,0
3,3,7.115582126184454,0
2,2,6.71901315438526,1
3,3,7.042286171939743,0
2,2,6.802394763324311,0
2,3,7.3777589082278725,0
3,3,7.24422751560335,0
3,3,7.090076835776092,0
3,3,7.313220387090301,1
2,2,6.81783057145415,1
2,2,6.56244409369372,0
2,2,6.569481420414296,0
2,2,6.396929655216146,1
3,3,7.58629630715272,0
2,2,6.75110146893676,0
3,3,7.173958319756794,0
2,3,7.090076835776092,0
2,3,7.313220387090301,0
2,2,6.551080335043404,0
2,2,6.684611727667927,1
2,2,6.738152494595957,0
3,3,7.1569563646156364,0
2,2,6.684611727667927,1
2,2,6.840546529288687,0
2,2,6.670766320845874,0
2,2,6.745236349484363,0
1,1,6.194405391104672,0
3,3,7.3031700512368,0
3,3,7.090076835776092,0
3,3,7.134093721192866,0
3,3,7.1284959456800365,0
2,2,6.93828448401696,0
2,2,6.907755278982137,1
2,2,6.366470447731438,0
1,2,6.413458957167357,0
3,3,7.153833801578843,0
2,2,6.684611727667927,1
3,3,7.090076835776092,0
2,2,6.881411303642535,0
2,2,6.8966943316227125,0
2,2,6.694562058521095,0
2,2,7.1049654482698426,0
2,2,6.741700694652055,0
3,3,7.253470382684528,0
2,3,7.4318919168078,1
2,2,6.584791392385716,0
3,3,6.82001636467413,0
1,1,5.298317366548036,1
3,3,7.090076835776092,0
3,3,6.9865664594064265,0
2,2,6.598509028614515,0
2,3,7.001245622069476,0
2,2,6.74993119378857,0
2,2,7.00397413672268,0
3,3,7.132497551660044,0
3,3,7.003065458786462,0
3,3,7.4413203897176174,1
2,2,6.5722825426940075,0
2,2,7.170119543449628,1
2,2,6.802394763324311,0
1,1,5.991464547107982,0
2,2,6.894670039433482,0
2,3,7.5652752818989315,0
2,2,6.82001636467413,0
2,2,7.144407180321139,1
3,3,7.313220387090301,1
3,3,7.090076835776092,0
3,3,7.007600613951853,0
2,2,6.555356891810665,0
3,3,7.579167967396076,0
2,3,7.1308988302963465,0
3,3,7.215239978730097,0
2,2,7.036148493750536,0
3,3,7.2399325913204695,0
2,2,6.807934943699926,1
2,2,6.873163834212518,1
2,2,6.97914527506881,0
3,3,7.090076835776092,0
3,3,7.22983877815125,0
3,3,7.226936018493289,0
2,2,6.85751406254539,0
2,2,6.284134161070802,0
2,2,6.651571873589727,0
2,2,3.912023005428146,0
3,3,7.487173694213739,0
2,2,6.558197802812269,0
2,2,6.621405651764134,0
2,3,6.9584483932976555,1
2,2,7.047517221357296,0
2,2,6.492239835020471,0
2,2,6.621405651764134,0
2,2,6.684611727667927,0
2,2,6.385194398997726,0
3,3,6.884486652042782,0
3,3,6.871091294610546,0
2,2,6.7650389767805414,0
2,2,6.848005274576363,0
3,3,7.080026499922591,0
2,2,6.659293919683638,0
3,3,7.495541943884256,0
3,3,7.24422751560335,0
2,2,6.3835066348840055,0
2,2,7.404279118037268,0
1,1,6.0867747269123065,1
1,2,6.907755278982137,1
3,3,7.133295954896068,0
3,3,7.524021415206125,0
3,3,7.545389749611823,0
2,3,7.304515946460155,0
2,2,6.75110146893676,0
3,3,7.090076835776092,0
2,3,6.684611727667927,1
3,3,7.587817219993427,0
3,3,7.495541943884256,1
2,2,6.872128101338986,0
1,1,5.991464547107982,1
2,3,6.904750769961838,0
1,1,6.466144724237619,0
3,3,7.482681828154651,1
3,3,7.1372784372603855,0
3,3,6.9726062513017535,0
2,2,6.467698726104354,0
3,3,7.24422751560335,0
3,3,6.923628628138427,0
2,2,6.551080335043404,0
3,3,6.964135612418245,0
2,2,6.424869023905388,0
2,2,6.558197802812269,0
2,2,6.396929655216146,1
2,2,6.309918278226516,0
3,3,7.27655640271871,0
2,2,6.551080335043404,1
3,3,7.090076835776092,0
2,2,6.745236349484363,1
2,2,6.583409222158765,0
1,1,5.298317366548036,1
2,2,6.824373670043086,1
2,2,6.444131256700441,0
2,2,6.654152520183219,0
3,3,7.696212639346407,1
2,2,6.755768921984255,0
2,2,7.102499355774649,0
3,3,7.174724309836376,0
2,2,6.452048954437226,0
2,2,7.090076835776092,0
2,2,7.114769448366463,1
3,3,7.080026499922591,0
2,2,6.551080335043404,0
2,2,6.79346613258001,0
3,3,7.362010551259734,1
3,3,7.033506484287697,0
2,2,6.597145701886651,0
2,2,7.409136443920128,1
3,3,6.828712071641684,0
3,3,7.090076835776092,0
2,2,6.452048954437226,0
